,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
7871,10227,10227,GO:0046718,GO:0032313,2.5337696617108376
7872,17906,17906,GO:0042987,GO:0007596,2.5337106483843206
7873,12018,12018,GO:0006935,GO:0016236,2.5336701988487698
7874,3221,3221,GO:0016563,GO:0044419,2.5336678981493224
7875,7583,7583,GO:0007623,GO:0005249,2.5334811946633686
7876,3006,3006,GO:0051726,GO:0006091,2.5333998730737863
7877,7599,7599,GO:0007623,GO:0097210,2.533364632171432
7878,1747,1747,GO:0006956,GO:0044419,2.5332642725243795
7879,8429,8429,GO:0019372,GO:0006119,2.533174554913685
7880,7920,7920,GO:0034696,GO:0019221,2.5330930970193184
7881,15878,15878,GO:0042752,GO:0022402,2.5330472773264536
7882,428,428,GO:0050829,GO:0051321,2.532771449607852
7883,12264,12264,GO:0009736,GO:0005513,2.5326429437626548
7884,8584,8584,GO:0008653,GO:0009873,2.532623790796396
7885,15916,15916,GO:0042752,GO:0030217,2.5325315417962657
7886,11299,11299,GO:0007596,GO:0032313,2.532363491079689
7887,17204,17204,GO:0002376,GO:1900407,2.5322447646279924
7888,10883,10883,GO:0031639,GO:0006970,2.5319401424866497
7889,521,521,GO:0050829,GO:0070102,2.531910542895436
7890,498,498,GO:0050829,GO:0007179,2.5318990417657803
7891,11204,11204,GO:0000302,GO:0038029,2.531880921540876
7892,2028,2028,GO:0007265,GO:0000278,2.5317632058344133
7893,39,39,GO:0007173,GO:0000096,2.531692447920999
7894,12361,12361,GO:0016236,GO:0007050,2.5315765246105806
7895,9157,9157,GO:0006281,GO:1900452,2.531525258176445
7896,6223,6223,GO:0060086,GO:0034696,2.5315147115834096
7897,2353,2353,GO:0008292,GO:0030193,2.5314642282033586
7898,5580,5580,GO:0046656,GO:0006595,2.53133825261333
7899,8799,8799,GO:0008286,GO:0006935,2.5310857918468894
7900,3456,3456,GO:0031016,GO:0009814,2.5310555078584582
7901,7105,7105,GO:0034205,GO:0050829,2.5310251324183213
7902,2442,2442,GO:0000278,GO:0000165,2.530881155881156
7903,1075,1075,GO:0009873,GO:0050829,2.530722740289977
7904,5239,5239,GO:0000096,GO:0006956,2.5306862885573533
7905,15108,15108,GO:0070482,GO:0019058,2.5306652603686546
7906,15050,15050,GO:0070482,GO:0042698,2.530613656281226
7907,13387,13387,GO:0004683,GO:0006119,2.5305810437076426
7908,13514,13514,GO:0019058,GO:0031575,2.53031475748194
7909,1718,1718,GO:0038146,GO:0004971,2.53031080853394
7910,1352,1352,GO:0051098,GO:0038146,2.530264689135849
7911,7826,7826,GO:0006091,GO:0006955,2.530260702639219
7912,8435,8435,GO:0019372,GO:0060333,2.53017571038166
7913,6916,6916,GO:0051414,GO:0038029,2.5299489394046435
7914,14064,14064,GO:0030217,GO:0002376,2.529831959873733
7915,4456,4456,GO:0007050,GO:0046685,2.5298157808014854
7916,15297,15297,GO:0031575,GO:1900271,2.5297700951725717
7917,4006,4006,GO:0006970,GO:0002456,2.5297078658861185
7918,10767,10767,GO:0019222,GO:0019253,2.5295433195974995
7919,16974,16974,GO:0034079,GO:0001666,2.529536297831396
7920,4008,4008,GO:0006970,GO:0006690,2.5294459937436526
7921,1380,1380,GO:0051098,GO:0071470,2.5294314902827084
7922,13561,13561,GO:2000772,GO:0038160,2.5291595267342664
7923,6575,6575,GO:0031915,GO:0006973,2.529133158984418
7924,10369,10369,GO:0072574,GO:0051414,2.5289147708452107
7925,2917,2917,GO:1900271,GO:0043161,2.5287989014769203
7926,16713,16713,GO:0007571,GO:0000161,2.5286993638772293
7927,841,841,GO:0030157,GO:0010628,2.5286935286935286
7928,8230,8230,GO:0005739,GO:0007623,2.528596268998746
7929,13208,13208,GO:0036333,GO:0046718,2.528098022834865
7930,9661,9661,GO:0005248,GO:0006956,2.5279458673421527
7931,1992,1992,GO:0019221,GO:0009734,2.5278476502243645
7932,14488,14488,GO:0040020,GO:0019227,2.5277839211537283
7933,14329,14329,GO:0009814,GO:0030383,2.527708316795004
7934,7987,7987,GO:0034696,GO:0031639,2.527474745532358
7935,2331,2331,GO:0008292,GO:0034205,2.5274725274725283
7936,5544,5544,GO:0046656,GO:0006096,2.5274615809932364
7937,14493,14493,GO:0040020,GO:1900271,2.5273543583657103
7938,9492,9492,GO:0005513,GO:0070482,2.5273537433549267
7939,5169,5169,GO:0042417,GO:0072574,2.527256870114013
7940,696,696,GO:0044419,GO:0051321,2.52723621658635
7941,13017,13017,GO:0000161,GO:0019722,2.527131580150156
7942,13818,13818,GO:0043161,GO:0019227,2.5271181060654757
7943,15356,15356,GO:0031575,GO:0019222,2.527054350852978
7944,14263,14263,GO:0009814,GO:0034696,2.5270503940429228
7945,7104,7104,GO:0034205,GO:0072378,2.527035192478148
7946,5080,5080,GO:0010628,GO:0006690,2.527014652014652
7947,2906,2906,GO:1900271,GO:0016236,2.5269923431688137
7948,1178,1178,GO:0009873,GO:0009814,2.5269012211614683
7949,12344,12344,GO:0016236,GO:0019227,2.5268986603351933
7950,11931,11931,GO:0006935,GO:0044419,2.526839228621097
7951,12163,12163,GO:0001666,GO:0043161,2.526768370243007
7952,11285,11285,GO:0007596,GO:0006970,2.526721416137892
7953,8653,8653,GO:0008653,GO:0072574,2.5266855476675096
7954,8544,8544,GO:0061621,GO:0005516,2.5266221863976908
7955,16307,16307,GO:0006119,GO:0045087,2.526592389183379
7956,6234,6234,GO:0060086,GO:0005513,2.5264879062286183
7957,769,769,GO:0044419,GO:0004683,2.5263019495779013
7958,8930,8930,GO:0022402,GO:0006595,2.5262279990540857
7959,12127,12127,GO:0001666,GO:0004722,2.5260440883505897
7960,5853,5853,GO:0032313,GO:0009736,2.525919784736584
7961,10426,10426,GO:0072574,GO:0040020,2.525776510148915
7962,13153,13153,GO:0036333,GO:1900271,2.525738768837324
7963,11869,11869,GO:0048167,GO:0072574,2.5256115143886047
7964,285,285,GO:0072378,GO:0008292,2.525569258225908
7965,8442,8442,GO:0061621,GO:0007173,2.5254577482686917
7966,7241,7241,GO:0006955,GO:0044419,2.5254443813267344
7967,17829,17829,GO:0042987,GO:0008588,2.525371297457764
7968,3839,3839,GO:0070841,GO:0009649,2.5253397695150457
7969,7107,7107,GO:0034205,GO:0044419,2.5253042850868934
7970,1694,1694,GO:0038146,GO:0006595,2.525261238687973
7971,8986,8986,GO:0004722,GO:0009873,2.525032294348488
7972,1928,1928,GO:0019221,GO:1900407,2.524990618256872
7973,12197,12197,GO:0009736,GO:0050829,2.524731262564771
7974,12644,12644,GO:0010468,GO:0008152,2.524643006024325
7975,12890,12890,GO:0007179,GO:0051321,2.524356271112564
7976,2926,2926,GO:1900271,GO:0070482,2.5242132684234413
7977,10711,10711,GO:0005249,GO:0030383,2.524194719216972
7978,2834,2834,GO:1900271,GO:0045222,2.524075297206424
7979,6185,6185,GO:0060086,GO:1900271,2.5240185491394853
7980,15351,15351,GO:0031575,GO:0030193,2.5238971554761025
7981,12715,12715,GO:0010468,GO:0070102,2.523733398316208
7982,380,380,GO:0072378,GO:0070482,2.5236941822703707
7983,4057,4057,GO:0000165,GO:0010628,2.5236703046334217
7984,14302,14302,GO:0009814,GO:0036333,2.523444853649962
7985,772,772,GO:0044419,GO:0005516,2.5232934354872034
7986,12970,12970,GO:0007179,GO:0009814,2.5232634687842843
7987,12198,12198,GO:0009736,GO:0040014,2.523218710045465
7988,6413,6413,GO:0019253,GO:0006099,2.5231996908955447
7989,3141,3141,GO:0030968,GO:0034696,2.5231818405193014
7990,7479,7479,GO:0033355,GO:0008203,2.52315509623862
7991,50,50,GO:0007173,GO:0006096,2.5231435222096814
7992,11907,11907,GO:0048167,GO:0006099,2.5230721012590207
7993,2653,2653,GO:0019722,GO:0000114,2.522864648251645
7994,3953,3953,GO:0006970,GO:0004722,2.522727855582584
7995,442,442,GO:0050829,GO:0071470,2.5223532969793405
7996,10796,10796,GO:0019222,GO:0046718,2.522348489797844
7997,6205,6205,GO:0060086,GO:0046656,2.5221710479063417
7998,17196,17196,GO:0002376,GO:0006098,2.522092775816448
7999,10386,10386,GO:0072574,GO:0006281,2.5220140160633977
8000,1431,1431,GO:0051098,GO:0009736,2.521915058606342
8001,9928,9928,GO:0032869,GO:0038146,2.521903153759004
8002,4440,4440,GO:0007050,GO:0000278,2.5218952293435977
8003,17069,17069,GO:0060333,GO:0051414,2.5217805357124243
8004,13176,13176,GO:0036333,GO:0006098,2.521771369761997
8005,724,724,GO:0044419,GO:0006955,2.521767728390423
8006,14119,14119,GO:2000479,GO:0031915,2.521731941568898
8007,410,410,GO:0050829,GO:0009873,2.521713094317079
8008,9900,9900,GO:0030163,GO:0042752,2.52169901354684
8009,12238,12238,GO:0009736,GO:0006098,2.521685218324515
8010,15822,15822,GO:0042752,GO:0051098,2.521670841236059
8011,16421,16421,GO:0006690,GO:0030163,2.5215246354952234
8012,9208,9208,GO:0006281,GO:0007179,2.521168581422317
8013,15576,15576,GO:0009734,GO:0019395,2.521093163846868
8014,3623,3623,GO:0038160,GO:0044419,2.521030595165741
8015,6191,6191,GO:0060086,GO:0038160,2.521015796967354
8016,16939,16939,GO:0034079,GO:0033355,2.521005363396668
8017,4311,4311,GO:0019395,GO:0030968,2.5209489298111603
8018,11309,11309,GO:0007596,GO:0034205,2.5208909071289503
8019,1993,1993,GO:0019221,GO:0001867,2.5207872622733305
8020,2523,2523,GO:0000278,GO:0043491,2.5207465485674194
8021,17143,17143,GO:0060333,GO:0030383,2.520705071866483
8022,1289,1289,GO:0006973,GO:0000302,2.520700069161608
8023,4132,4132,GO:0000165,GO:0070482,2.5206490180690384
8024,10328,10328,GO:0072574,GO:0051098,2.520534010865819
8025,18,18,GO:0007173,GO:0000278,2.520521324328407
8026,16829,16829,GO:0030383,GO:0005249,2.520250738751228
8027,3912,3912,GO:0006970,GO:0051321,2.520237283792271
8028,15787,15787,GO:0001867,GO:0008203,2.52006327006327
8029,561,561,GO:0040014,GO:0031016,2.5199222309730294
8030,10637,10637,GO:0005249,GO:0051414,2.5197521525888398
8031,1892,1892,GO:0019221,GO:0019227,2.5197310405643742
8032,14995,14995,GO:0043491,GO:0006119,2.519653382774861
8033,5945,5945,GO:0006098,GO:0031915,2.519553039178038
8034,11797,11797,GO:0048167,GO:0044419,2.5195427032248947
8035,15969,15969,GO:0070102,GO:0030968,2.5194862689545685
8036,3767,3767,GO:0070841,GO:0007265,2.5193760545153734
8037,15087,15087,GO:0070482,GO:0005249,2.5191809015566067
8038,4588,4588,GO:0046685,GO:0019395,2.5190503491845084
8039,12755,12755,GO:0097210,GO:0031016,2.5188695860657098
8040,1191,1191,GO:0009873,GO:0070102,2.518842080868507
8041,13978,13978,GO:0030217,GO:0042698,2.5188312554293844
8042,12245,12245,GO:0009736,GO:0051414,2.518722850614389
8043,15214,15214,GO:0061684,GO:0005248,2.5186678045037185
8044,12182,12182,GO:0001666,GO:0006690,2.5183024491848025
8045,1171,1171,GO:0009873,GO:0004683,2.5182332207285096
8046,14592,14592,GO:0040020,GO:0002456,2.518171449866496
8047,6864,6864,GO:0051414,GO:0000165,2.5180974064266857
8048,14835,14835,GO:0004971,GO:0097210,2.51809411303527
8049,16865,16865,GO:0030383,GO:0006099,2.518028844949513
8050,10101,10101,GO:0030193,GO:0051414,2.5178809565570903
8051,6640,6640,GO:0031915,GO:0032869,2.5178037247765865
8052,2178,2178,GO:0019227,GO:0046685,2.5176244865099355
8053,13490,13490,GO:0019058,GO:0001666,2.517492508986165
8054,10792,10792,GO:0019222,GO:0005248,2.517284074714415
8055,15231,15231,GO:0061684,GO:0006935,2.5172831901368458
8056,1113,1113,GO:0009873,GO:0046656,2.517142098247396
8057,7281,7281,GO:0006955,GO:1900452,2.5170686814854544
8058,15964,15964,GO:0070102,GO:0000278,2.517064437110877
8059,15668,15668,GO:0009734,GO:0007571,2.5170225457700566
8060,10167,10167,GO:0030193,GO:0001867,2.5169771291510417
8061,15486,15486,GO:0006099,GO:0046718,2.5168742233908685
8062,4449,4449,GO:0007050,GO:0038160,2.5168695429501544
8063,1036,1036,GO:0008588,GO:0036333,2.516834706592188
8064,3808,3808,GO:0070841,GO:0007623,2.5167792717362856
8065,16281,16281,GO:0006119,GO:0004722,2.516751786399788
8066,5389,5389,GO:0071470,GO:0006970,2.5167261251898934
8067,2049,2049,GO:0007265,GO:0000096,2.516722052267768
8068,14413,14413,GO:0000114,GO:0030193,2.5167147667147667
8069,12907,12907,GO:0007179,GO:0032313,2.5167033098517817
8070,65,65,GO:0007173,GO:0008286,2.5166768496456213
8071,3392,3392,GO:0031016,GO:0042698,2.5165593431510787
8072,10609,10609,GO:0005249,GO:0030968,2.5165564739348345
8073,14013,14013,GO:0030217,GO:0072574,2.5165391015918166
8074,3671,3671,GO:0038160,GO:0034205,2.5162680456798103
8075,10525,10525,GO:0007267,GO:0030163,2.516237158381121
8076,4100,4100,GO:0000165,GO:0019222,2.516134026217199
8077,4093,4093,GO:0000165,GO:0030163,2.5161163226178718
8078,13963,13963,GO:0030217,GO:0038160,2.5161049903370953
8079,4779,4779,GO:0016567,GO:0006935,2.515986298992936
8080,5076,5076,GO:0010628,GO:0042752,2.5159046871003388
8081,11043,11043,GO:0038029,GO:0033355,2.5158232441556243
8082,4747,4747,GO:0016567,GO:0050790,2.5157563025210083
8083,1728,1728,GO:0038146,GO:0002456,2.5156694947099667
8084,10482,10482,GO:0007267,GO:0000165,2.515543644392655
8085,17859,17859,GO:0042987,GO:0010628,2.5155233655233653
8086,10275,10275,GO:0046718,GO:0009736,2.515490165364392
8087,9105,9105,GO:0004722,GO:0060333,2.515368721079029
8088,14295,14295,GO:0009814,GO:0009736,2.515312103168813
8089,4746,4746,GO:0016567,GO:0007623,2.515283581227854
8090,7127,7127,GO:0034205,GO:0031016,2.515255793802507
8091,12745,12745,GO:0097210,GO:0007265,2.5151719352722184
8092,10778,10778,GO:0019222,GO:0006091,2.5151607857467777
8093,7622,7622,GO:0007623,GO:0042752,2.5150788381573874
8094,6285,6285,GO:0060086,GO:0006119,2.515069424899146
8095,9430,9430,GO:0005513,GO:0006096,2.5150483409506927
8096,3397,3397,GO:0031016,GO:0019253,2.515032238716449
8097,6605,6605,GO:0031915,GO:0000096,2.5150014025594176
8098,1086,1086,GO:0009873,GO:0019221,2.514999380910362
8099,10374,10374,GO:0072574,GO:0007623,2.5148683907837226
8100,15858,15858,GO:0042752,GO:0060086,2.5147317835617065
8101,6812,6812,GO:0006096,GO:0070482,2.514725893015367
8102,14501,14501,GO:0040020,GO:0006970,2.5147025713252664
8103,11085,11085,GO:0038029,GO:0000161,2.5146930279653392
8104,5631,5631,GO:0042698,GO:0050829,2.514625504765497
8105,8302,8302,GO:0005739,GO:0002376,2.5145528541654016
8106,15849,15849,GO:0042752,GO:0010628,2.5145366583581685
8107,1261,1261,GO:0006973,GO:0033355,2.5145157205502042
8108,3186,3186,GO:0030968,GO:0030217,2.514406036537422
8109,3921,3921,GO:0006970,GO:0016567,2.5143064475752817
8110,15932,15932,GO:0042752,GO:0002456,2.5142067636423464
8111,1915,1915,GO:0019221,GO:0000096,2.5141023937543485
8112,368,368,GO:0072378,GO:0019058,2.514003171623225
8113,8356,8356,GO:0019372,GO:0008152,2.513939763939764
8114,10218,10218,GO:0046718,GO:0046685,2.513697533439213
8115,1283,1283,GO:0006973,GO:0072574,2.5136767758049228
8116,14587,14587,GO:0040020,GO:0006099,2.5136346251974198
8117,17178,17178,GO:0002376,GO:0051321,2.5136292156416
8118,12140,12140,GO:0001666,GO:0019222,2.5136234250785336
8119,5559,5559,GO:0046656,GO:0008286,2.513579766834963
8120,15863,15863,GO:0042752,GO:0051414,2.513553988970078
8121,8394,8394,GO:0019372,GO:0006595,2.5135052991722184
8122,6821,6821,GO:0006096,GO:0006119,2.5134785691569794
8123,14884,14884,GO:0043491,GO:0051098,2.5131437136471457
8124,11387,11387,GO:0007596,GO:0006958,2.5130424876420303
8125,5987,5987,GO:0006098,GO:0009736,2.512665341082692
8126,9126,9126,GO:0006281,GO:0019221,2.5126377453025865
8127,3543,3543,GO:0051321,GO:0034696,2.51248237479836
8128,1429,1429,GO:0051098,GO:0006935,2.5123916904102668
8129,3847,3847,GO:0070841,GO:0097210,2.512354721434606
8130,16312,16312,GO:0006119,GO:0036333,2.5123302027790957
8131,12909,12909,GO:0007179,GO:1900452,2.5120039937478347
8132,4715,4715,GO:0016567,GO:0031016,2.511880371343584
8133,1058,1058,GO:0008588,GO:0002456,2.5117769455094168
8134,8454,8454,GO:0061621,GO:0038146,2.5117730095990964
8135,12206,12206,GO:0009736,GO:0038146,2.51168218892677
8136,15750,15750,GO:0001867,GO:0005248,2.51158707324858
8137,16233,16233,GO:0006119,GO:0019722,2.511552550010668
8138,3036,3036,GO:0051726,GO:0048167,2.511520615893681
8139,8530,8530,GO:0061621,GO:0048167,2.511500624558312
8140,4518,4518,GO:0007050,GO:0007179,2.511316749437627
8141,16128,16128,GO:0002456,GO:0008152,2.5113070885382105
8142,694,694,GO:0044419,GO:0016563,2.5111425410338453
8143,8712,8712,GO:0008286,GO:0072378,2.51112807611391
8144,1382,1382,GO:0051098,GO:0042698,2.5110401993125104
8145,16311,16311,GO:0006119,GO:0000161,2.511032422157742
8146,17032,17032,GO:0060333,GO:0019221,2.5109725070251385
8147,355,355,GO:0072378,GO:0009649,2.5108949956871403
8148,3832,3832,GO:0070841,GO:0019222,2.5104046470397927
8149,3928,3928,GO:0006970,GO:0042698,2.51016910706426
8150,16317,16317,GO:0006119,GO:0043161,2.510134292060889
8151,10508,10508,GO:0007267,GO:0007623,2.5100330021752826
8152,6706,6706,GO:0006096,GO:0030157,2.5100011667786606
8153,6478,6478,GO:0008152,GO:0060086,2.509959360896922
8154,12683,12683,GO:0010468,GO:0009649,2.5097817619398937
8155,10093,10093,GO:0030193,GO:0032313,2.5097541347774808
8156,5767,5767,GO:0032313,GO:0044419,2.509649171927069
8157,1699,1699,GO:0038146,GO:0009736,2.5095329581801518
8158,16419,16419,GO:0006690,GO:0009628,2.5094436813186816
8159,2142,2142,GO:0007265,GO:1901576,2.5093712461292217
8160,1507,1507,GO:0004915,GO:0007050,2.5092951853787766
8161,4572,4572,GO:0046685,GO:0019227,2.5092509283268405
8162,12256,12256,GO:0009736,GO:0019372,2.509190814270906
8163,8591,8591,GO:0008653,GO:0007265,2.5091435697085847
8164,4612,4612,GO:0046685,GO:0007623,2.509098484613779
8165,17174,17174,GO:0002376,GO:0051726,2.509072218631043
8166,17268,17268,GO:0002376,GO:0009734,2.508829298309713
8167,10361,10361,GO:0072574,GO:0032313,2.508750112623928
8168,11020,11020,GO:0038029,GO:0019395,2.5086100609920554
8169,12693,12693,GO:0010468,GO:0000161,2.508558063872074
8170,8,8,GO:0007173,GO:0009873,2.508473580442607
8171,1621,1621,GO:0038146,GO:0006956,2.508444685689268
8172,15986,15986,GO:0070102,GO:0071470,2.508355963399824
8173,15838,15838,GO:0042752,GO:0051321,2.5083552140440686
8174,11672,11672,GO:0009649,GO:0019221,2.508281301689128
8175,9439,9439,GO:0005513,GO:0034696,2.5082015645173543
8176,17941,17941,GO:0042987,GO:0070102,2.508066984614972
8177,15796,15796,GO:0001867,GO:0042752,2.508049903774888
8178,1617,1617,GO:0038146,GO:0006973,2.5076516057092184
8179,9738,9738,GO:0005248,GO:0001666,2.5075603971665488
8180,2494,2494,GO:0000278,GO:0038029,2.5075510008504285
8181,16038,16038,GO:0070102,GO:0016236,2.5075239231585984
8182,5806,5806,GO:0032313,GO:0006098,2.5075116769195707
8183,6687,6687,GO:0031915,GO:0006119,2.5074977656429103
8184,3293,3293,GO:0016563,GO:0072574,2.5073162069729573
8185,15664,15664,GO:0009734,GO:0002456,2.50708849882581
8186,5314,5314,GO:0000096,GO:0048167,2.5070039808732765
8187,2343,2343,GO:0008292,GO:0008286,2.506992805905849
8188,1123,1123,GO:0009873,GO:0051414,2.5069772586935057
8189,16728,16728,GO:0007571,GO:0070482,2.5068321641926774
8190,5706,5706,GO:0042698,GO:0007267,2.5066781215001037
8191,1551,1551,GO:0004915,GO:0072574,2.5065256335684394
8192,17855,17855,GO:0042987,GO:0007050,2.506471770403659
8193,10614,10614,GO:0005249,GO:0070841,2.5064368006359206
8194,12026,12026,GO:0006935,GO:0019058,2.506201161096672
8195,10338,10338,GO:0072574,GO:0045222,2.5061974871426966
8196,14697,14697,GO:0008203,GO:0009736,2.5061518109910685
8197,7616,7616,GO:0007623,GO:0070482,2.5060444481029527
8198,7816,7816,GO:0006091,GO:0006098,2.5060313809062618
8199,15150,15150,GO:0061684,GO:0009873,2.5060240544097243
8200,798,798,GO:0044419,GO:0002376,2.5060084537638714
8201,14860,14860,GO:0004971,GO:0002456,2.5058032782490978
8202,1348,1348,GO:0051098,GO:0009873,2.5057924870281854
8203,6926,6926,GO:0051414,GO:0016236,2.5056731957583827
8204,6738,6738,GO:0006096,GO:0042417,2.5056043504007306
8205,4688,4688,GO:0046685,GO:1901576,2.5050246320820806
8206,14018,14018,GO:0030217,GO:0038029,2.504995625065621
8207,5966,5966,GO:0006098,GO:0005513,2.5049749724451185
8208,5976,5976,GO:0006098,GO:0019222,2.5048800788677763
8209,11999,11999,GO:0006935,GO:0030163,2.5047702414299056
8210,16353,16353,GO:0006690,GO:0044419,2.5046102749907098
8211,17147,17147,GO:0060333,GO:0006749,2.5045211272327985
8212,9732,9732,GO:0005248,GO:0007596,2.504426311992101
8213,2598,2598,GO:0019722,GO:1900407,2.504408287827994
8214,5215,5215,GO:0042417,GO:0035559,2.5043380532510966
8215,11839,11839,GO:0048167,GO:0019253,2.504327487789061
8216,3708,3708,GO:0038160,GO:0001666,2.5043014760181133
8217,6260,6260,GO:0060086,GO:0007179,2.504216873828592
8218,5092,5092,GO:0042417,GO:0007173,2.5040581361923397
8219,4411,4411,GO:0019395,GO:0035559,2.5038630827603034
8220,13234,13234,GO:0036333,GO:0005516,2.5037053394998368
8221,1140,1140,GO:0009873,GO:0006281,2.503682465289008
8222,5741,5741,GO:0042698,GO:0061684,2.5036503083061787
8223,2957,2957,GO:0051726,GO:0006973,2.503644543861935
8224,15757,15757,GO:0001867,GO:0005249,2.503506091431788
8225,6447,6447,GO:0008152,GO:0007265,2.5035031843215982
8226,758,758,GO:0044419,GO:0048167,2.503418694206065
8227,3548,3548,GO:0051321,GO:0008653,2.5033669413184376
8228,1269,1269,GO:0006973,GO:0061621,2.503357726713064
8229,15040,15040,GO:0070482,GO:0019395,2.503224974200206
8230,8785,8785,GO:0008286,GO:0030193,2.5031901592895682
8231,6837,6837,GO:0051414,GO:0050829,2.503159813409121
8232,11660,11660,GO:0009649,GO:0072378,2.5031485036702428
8233,14928,14928,GO:0043491,GO:0006955,2.503142601336336
8234,5740,5740,GO:0042698,GO:0070482,2.5030684256690447
8235,4296,4296,GO:0019395,GO:0009873,2.5029853789141714
8236,15471,15471,GO:0006099,GO:0005739,2.502946188085507
8237,17843,17843,GO:0042987,GO:1900271,2.5028316868245275
8238,13773,13773,GO:0005516,GO:2000479,2.5028286064656564
8239,12343,12343,GO:0016236,GO:0007265,2.5028086885374337
8240,12178,12178,GO:0001666,GO:0042752,2.502603903611357
8241,1474,1474,GO:0004915,GO:0007173,2.502583987435844
8242,3636,3636,GO:0038160,GO:0000278,2.502525922649762
8243,2808,2808,GO:0045222,GO:0002376,2.5025002673928185
8244,4658,4658,GO:0046685,GO:0005516,2.5024351120838118
8245,7045,7045,GO:1900407,GO:0072574,2.5024188908607785
8246,497,497,GO:0050829,GO:0097210,2.502392927276828
8247,6084,6084,GO:1900452,GO:0006955,2.5022841007748124
8248,12972,12972,GO:0007179,GO:0040020,2.502252573756404
8249,12508,12508,GO:0045087,GO:0060086,2.502203211204304
8250,7887,7887,GO:0006091,GO:0006099,2.5021530330895145
8251,1703,1703,GO:0038146,GO:0097210,2.5021398338130068
8252,7592,7592,GO:0007623,GO:0048167,2.502131275157592
8253,5412,5412,GO:0071470,GO:1900407,2.502074946411331
8254,6954,6954,GO:0051414,GO:0002456,2.5020513255807373
8255,5269,5269,GO:0000096,GO:0032313,2.5018588602684715
8256,11489,11489,GO:0007259,GO:0004683,2.5018209425221536
8257,2499,2499,GO:0000278,GO:0009649,2.501662284653771
8258,14020,14020,GO:0030217,GO:0007596,2.501634284212032
8259,11960,11960,GO:0006935,GO:0046685,2.5015483018262272
8260,8469,8469,GO:0061621,GO:0038160,2.5015070948265405
8261,10897,10897,GO:0031639,GO:0032313,2.501478369125428
8262,9256,9256,GO:0006412,GO:0051098,2.501440301779668
8263,14192,14192,GO:2000479,GO:0006690,2.5014351664686107
8264,13247,13247,GO:0036333,GO:0006099,2.501403054252698
8265,11322,11322,GO:0007596,GO:0022402,2.5012315528804963
8266,3161,3161,GO:0030968,GO:0005249,2.5012252638820995
8267,13679,13679,GO:0005516,GO:0004915,2.5012149405910344
8268,15360,15360,GO:0031575,GO:0007596,2.5011961722488043
8269,5634,5634,GO:0042698,GO:0030157,2.5010629907426245
8270,14514,14514,GO:0040020,GO:0042698,2.5009720316625685
8271,9709,9709,GO:0005248,GO:0005739,2.500965617916082
8272,4039,4039,GO:0000165,GO:0019722,2.500902191540232
8273,17775,17775,GO:1901576,GO:0009649,2.500892716319397
8274,16950,16950,GO:0034079,GO:0022402,2.5005602357551378
8275,16755,16755,GO:0030383,GO:0044419,2.5005269347021266
8276,3983,3983,GO:0006970,GO:0000161,2.5003908636693204
8277,1709,1709,GO:0038146,GO:2000772,2.5003091763686696
8278,778,778,GO:0044419,GO:0040020,2.500240887014626
8279,7315,7315,GO:0006955,GO:0005249,2.500228512457616
8280,2139,2139,GO:0007265,GO:0006749,2.5002139243625314
8281,11294,11294,GO:0007596,GO:0042417,2.5001336382915333
8282,9443,9443,GO:0005513,GO:0061621,2.500090402753446
8283,1631,1631,GO:0038146,GO:0030968,2.500071815009896
8284,12160,12160,GO:0001666,GO:0019058,2.5000676012103797
8285,10356,10356,GO:0072574,GO:0042417,2.4995743260045318
8286,6949,6949,GO:0051414,GO:0006099,2.4994808054668685
8287,8686,8686,GO:0008653,GO:0004971,2.499407568051144
8288,13392,13392,GO:0004683,GO:0034079,2.499265048341275
8289,12088,12088,GO:0001666,GO:0070841,2.4991014436963868
8290,12521,12521,GO:0045087,GO:0034696,2.4988883428158566
8291,6438,6438,GO:0008152,GO:0030157,2.4988500663423263
8292,8336,8336,GO:0019372,GO:0070841,2.498829873829873
8293,16164,16164,GO:0002456,GO:0007596,2.498768389252472
8294,9079,9079,GO:0004722,GO:2000772,2.4986105566376566
8295,8253,8253,GO:0005739,GO:0005249,2.4985948622026406
8296,4048,4048,GO:0000165,GO:0070841,2.498522084098877
8297,544,544,GO:0040014,GO:0009873,2.498322204086775
8298,611,611,GO:0040014,GO:0030193,2.4982770741935285
8299,16438,16438,GO:0006690,GO:0001666,2.498242211864503
8300,7345,7345,GO:0006955,GO:0008203,2.498229176654099
8301,15315,15315,GO:0031575,GO:0000096,2.4981526444569924
8302,11966,11966,GO:0006935,GO:0071470,2.498138587439525
8303,13057,13057,GO:0000161,GO:0034696,2.4980000534331532
8304,11565,11565,GO:0006595,GO:0046656,2.4975367750559565
8305,8251,8251,GO:0005739,GO:0072574,2.497413897062084
8306,3660,3660,GO:0038160,GO:0042698,2.4974031162448176
8307,1545,1545,GO:0004915,GO:0009628,2.4973340213278297
8308,13239,13239,GO:0036333,GO:0000114,2.497321971973675
8309,5042,5042,GO:0010628,GO:0007596,2.497294550551333
8310,3445,3445,GO:0031016,GO:0097210,2.497162544641753
8311,12834,12834,GO:0097210,GO:0030217,2.4971118240653167
8312,357,357,GO:0072378,GO:0006935,2.4971046278843434
8313,13056,13056,GO:0000161,GO:0006091,2.4970868735500846
8314,6793,6793,GO:0006096,GO:0045087,2.496848196000168
