,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
16759,11334,11334,GO:0000161,GO:0006956,7.899999999999999
16760,11335,11335,GO:0000161,GO:0006958,7.899999999999999
16761,11336,11336,GO:0000161,GO:0001867,7.899999999999999
16756,10536,10536,GO:0006956,GO:0000161,7.899999999999999
16762,8239,8239,GO:0030193,GO:2000479,7.866666666666665
16763,8771,8771,GO:2000479,GO:0030193,7.866666666666665
16768,16776,16776,GO:0035559,GO:0070102,7.863636363636362
16771,3744,3744,GO:0019221,GO:0038029,7.863636363636362
16770,3610,3610,GO:0070102,GO:0038029,7.863636363636362
16769,3743,3743,GO:0019221,GO:0035559,7.863636363636362
16767,16910,16910,GO:0038029,GO:0070102,7.863636363636362
16766,3609,3609,GO:0070102,GO:0035559,7.863636363636362
16764,16777,16777,GO:0035559,GO:0019221,7.863636363636362
16765,16911,16911,GO:0038029,GO:0019221,7.863636363636362
16772,17768,17768,GO:0008286,GO:0001867,7.819672131147541
16778,10852,10852,GO:0001867,GO:0008286,7.819672131147541
16773,10583,10583,GO:0006956,GO:1900407,7.819672131147541
16782,10584,10584,GO:0006956,GO:0008286,7.819672131147541
16780,17633,17633,GO:1900407,GO:0006958,7.819672131147541
16779,17634,17634,GO:1900407,GO:0001867,7.819672131147541
16783,10717,10717,GO:0006958,GO:1900407,7.819672131147541
16777,10851,10851,GO:0001867,GO:1900407,7.819672131147541
16776,17767,17767,GO:0008286,GO:0006958,7.819672131147541
16775,10718,10718,GO:0006958,GO:0008286,7.819672131147541
16774,17766,17766,GO:0008286,GO:0006956,7.819672131147541
16781,17632,17632,GO:1900407,GO:0006956,7.819672131147541
16784,1418,1418,GO:0007596,GO:0006956,7.8000000000000025
16785,10596,10596,GO:0006958,GO:0007596,7.8000000000000025
16786,1419,1419,GO:0007596,GO:0006958,7.8000000000000025
16787,1420,1420,GO:0007596,GO:0001867,7.8000000000000025
16788,10462,10462,GO:0006956,GO:0007596,7.8000000000000025
16789,10730,10730,GO:0001867,GO:0007596,7.8000000000000025
16795,10537,10537,GO:0006956,GO:0040014,7.8
16799,7363,7363,GO:0072378,GO:0008653,7.8
16798,11470,11470,GO:0040014,GO:0001867,7.8
16797,17206,17206,GO:0008588,GO:0072378,7.8
16796,10805,10805,GO:0001867,GO:0040014,7.8
16794,11469,11469,GO:0040014,GO:0006958,7.8
16790,10671,10671,GO:0006958,GO:0040014,7.8
16793,17072,17072,GO:0008653,GO:0072378,7.8
16791,11468,11468,GO:0040014,GO:0006956,7.8
16792,7364,7364,GO:0072378,GO:0008588,7.8
16800,5444,5444,GO:0006970,GO:0000161,7.724
16801,5176,5176,GO:0061621,GO:0000161,7.724
16802,11294,11294,GO:0000161,GO:0061621,7.724
16803,11293,11293,GO:0000161,GO:0006973,7.724
16804,5042,5042,GO:0006973,GO:0000161,7.724
16805,11296,11296,GO:0000161,GO:0006970,7.724
16808,529,529,GO:0060333,GO:0008653,7.721649484536082
16809,17155,17155,GO:0008588,GO:0060333,7.721649484536082
16807,530,530,GO:0060333,GO:0008588,7.721649484536082
16806,17021,17021,GO:0008653,GO:0060333,7.721649484536082
16810,15258,15258,GO:0045087,GO:0007179,7.6818181818181825
16811,15636,15636,GO:0007179,GO:0046656,7.6818181818181825
16812,15657,15657,GO:0007179,GO:0045087,7.6818181818181825
16813,12444,12444,GO:0046656,GO:0007179,7.6818181818181825
16816,8673,8673,GO:0032869,GO:0016563,7.659574468085108
16817,8674,8674,GO:0032869,GO:0010628,7.659574468085108
16814,13196,13196,GO:0010628,GO:0032869,7.659574468085108
16815,13062,13062,GO:0016563,GO:0032869,7.659574468085108
16818,11295,11295,GO:0000161,GO:0071470,7.6289036544850495
16819,5310,5310,GO:0071470,GO:0000161,7.6289036544850495
16820,17080,17080,GO:0008653,GO:0030163,7.6
16821,17081,17081,GO:0008653,GO:0016567,7.6
16822,8435,8435,GO:0030163,GO:0008653,7.6
16823,8436,8436,GO:0030163,GO:0008588,7.6
16824,8569,8569,GO:0016567,GO:0008653,7.6
16825,17214,17214,GO:0008588,GO:0030163,7.6
16827,17215,17215,GO:0008588,GO:0016567,7.6
16826,8570,8570,GO:0016567,GO:0008588,7.6
16829,9866,9866,GO:0000302,GO:0000161,7.566666666666666
16828,11329,11329,GO:0000161,GO:0000302,7.566666666666666
16830,17849,17849,GO:0006690,GO:0019221,7.545454545454546
16832,3751,3751,GO:0019221,GO:0006690,7.545454545454546
16833,3617,3617,GO:0070102,GO:0006690,7.545454545454546
16831,17848,17848,GO:0006690,GO:0070102,7.545454545454546
16841,15275,15275,GO:0045087,GO:0006690,7.5
16847,15878,15878,GO:0070053,GO:1902903,7.5
16846,13600,13600,GO:1901554,GO:1902903,7.5
16845,9948,9948,GO:0019722,GO:0008292,7.5
16844,8945,8945,GO:1902903,GO:1901554,7.5
16842,12461,12461,GO:0046656,GO:0006690,7.5
16843,10920,10920,GO:0050790,GO:1902903,7.5
16840,8961,8961,GO:1902903,GO:0036363,7.5
16839,8925,8925,GO:1902903,GO:0050790,7.5
16838,8962,8962,GO:1902903,GO:0070053,7.5
16837,15744,15744,GO:0036363,GO:1902903,7.5
16836,17914,17914,GO:0006690,GO:0046656,7.5
16835,4362,4362,GO:0008292,GO:0019722,7.5
16834,17935,17935,GO:0006690,GO:0045087,7.5
16848,8287,8287,GO:0030193,GO:0045087,7.499999999999999
16849,8266,8266,GO:0030193,GO:0046656,7.499999999999999
16850,15203,15203,GO:0045087,GO:0030193,7.499999999999999
16851,12389,12389,GO:0046656,GO:0030193,7.499999999999999
16852,17402,17402,GO:0019372,GO:0007179,7.454545454545454
16853,15673,15673,GO:0007179,GO:0019372,7.454545454545454
16854,14052,14052,GO:0010506,GO:0007179,7.451178451178451
16855,15648,15648,GO:0007179,GO:0010506,7.451178451178451
16858,17608,17608,GO:1900407,GO:0072378,7.439344262295082
16859,7368,7368,GO:0072378,GO:0008286,7.439344262295082
16857,7367,7367,GO:0072378,GO:1900407,7.439344262295082
16856,17742,17742,GO:0008286,GO:0072378,7.439344262295082
16860,17705,17705,GO:0008286,GO:0007259,7.425659751897029
16861,17571,17571,GO:1900407,GO:0007259,7.425659751897029
16862,17570,17570,GO:1900407,GO:0004915,7.425659751897029
16863,17704,17704,GO:0008286,GO:0004915,7.425659751897029
16864,2410,2410,GO:0007259,GO:0008286,7.425659751897029
16865,2409,2409,GO:0007259,GO:1900407,7.425659751897029
16866,2275,2275,GO:0004915,GO:1900407,7.425659751897029
16867,2276,2276,GO:0004915,GO:0008286,7.425659751897029
16871,15567,15567,GO:0007179,GO:1900271,7.424242424242423
16873,15569,15569,GO:0007179,GO:0048167,7.424242424242423
16872,3198,3198,GO:1900271,GO:0007179,7.424242424242423
16869,15568,15568,GO:0007179,GO:1900452,7.424242424242423
16870,3332,3332,GO:1900452,GO:0007179,7.424242424242423
16868,3466,3466,GO:0048167,GO:0007179,7.424242424242423
16874,1466,1466,GO:0007596,GO:0038029,7.4
16875,16894,16894,GO:0038029,GO:0007596,7.4
16876,16760,16760,GO:0035559,GO:0007596,7.4
16877,1465,1465,GO:0007596,GO:0035559,7.4
16880,8318,8318,GO:0030163,GO:0007596,7.399999999999999
16881,8452,8452,GO:0016567,GO:0007596,7.399999999999999
16879,1402,1402,GO:0007596,GO:0030163,7.399999999999999
16878,1403,1403,GO:0007596,GO:0016567,7.399999999999999
16883,12668,12668,GO:0004971,GO:2000772,7.3888888888888875
16882,9742,9742,GO:2000772,GO:0004971,7.3888888888888875
16884,9753,9753,GO:2000772,GO:0044419,7.353174603174603
16885,14142,14142,GO:0044419,GO:2000772,7.353174603174603
16886,11312,11312,GO:0000161,GO:0007173,7.34
16887,7588,7588,GO:0007173,GO:0000161,7.34
16900,3248,3248,GO:1900452,GO:0008292,7.333333333333332
16906,25,25,GO:0022402,GO:0048167,7.333333333333332
16902,3114,3114,GO:1900271,GO:0008292,7.333333333333332
16903,8198,8198,GO:0030193,GO:1900452,7.333333333333332
16904,3082,3082,GO:1900271,GO:0022402,7.333333333333332
16905,2035,2035,GO:0031575,GO:0048167,7.333333333333332
16910,2033,2033,GO:0031575,GO:1900271,7.333333333333332
16907,24,24,GO:0022402,GO:1900452,7.333333333333332
16908,23,23,GO:0022402,GO:1900271,7.333333333333332
16909,8199,8199,GO:0030193,GO:0048167,7.333333333333332
16911,2034,2034,GO:0031575,GO:1900452,7.333333333333332
16901,3277,3277,GO:1900452,GO:0030193,7.333333333333332
16893,3365,3365,GO:0048167,GO:0031575,7.333333333333332
16899,3382,3382,GO:0048167,GO:0008292,7.333333333333332
16897,3411,3411,GO:0048167,GO:0030193,7.333333333333332
16896,3216,3216,GO:1900452,GO:0022402,7.333333333333332
16895,8197,8197,GO:0030193,GO:1900271,7.333333333333332
16894,3097,3097,GO:1900271,GO:0031575,7.333333333333332
16888,4312,4312,GO:0008292,GO:1900452,7.333333333333332
16892,3350,3350,GO:0048167,GO:0022402,7.333333333333332
16891,4311,4311,GO:0008292,GO:1900271,7.333333333333332
16890,3143,3143,GO:1900271,GO:0030193,7.333333333333332
16889,4313,4313,GO:0008292,GO:0048167,7.333333333333332
16898,3231,3231,GO:1900452,GO:0031575,7.333333333333332
16914,17102,17102,GO:0008653,GO:0000161,7.3000000000000025
16915,11384,11384,GO:0000161,GO:0008588,7.3000000000000025
16913,17236,17236,GO:0008588,GO:0000161,7.3000000000000025
16912,11383,11383,GO:0000161,GO:0008653,7.3000000000000025
16916,17835,17835,GO:0006690,GO:0007571,7.260869565217392
16917,1875,1875,GO:0007571,GO:0006690,7.260869565217392
16918,17836,17836,GO:0006690,GO:0008203,7.260869565217392
16919,2009,2009,GO:0008203,GO:0006690,7.260869565217392
16920,9176,9176,GO:0009734,GO:0032869,7.25886524822695
16921,9042,9042,GO:0009736,GO:0032869,7.25886524822695
16922,9310,9310,GO:0009873,GO:0032869,7.25886524822695
16923,8643,8643,GO:0032869,GO:0009736,7.25886524822695
16924,8644,8644,GO:0032869,GO:0009734,7.25886524822695
16925,8645,8645,GO:0032869,GO:0009873,7.25886524822695
16929,12620,12620,GO:0004971,GO:1900452,7.25
16931,3176,3176,GO:1900271,GO:0004971,7.25
16930,12621,12621,GO:0004971,GO:0048167,7.25
16926,3310,3310,GO:1900452,GO:0004971,7.25
16928,12619,12619,GO:0004971,GO:1900271,7.25
16927,3444,3444,GO:0048167,GO:0004971,7.25
16932,1219,1219,GO:0031639,GO:0007571,7.217391304347826
16933,1220,1220,GO:0031639,GO:0008203,7.217391304347826
16934,1751,1751,GO:0007571,GO:0031639,7.217391304347826
16935,1885,1885,GO:0008203,GO:0031639,7.217391304347826
16936,11444,11444,GO:0040014,GO:0072378,7.1999999999999975
16937,7321,7321,GO:0072378,GO:0040014,7.1999999999999975
16938,16874,16874,GO:0035559,GO:0072574,7.163043478260871
16939,16742,16742,GO:0072574,GO:0038029,7.163043478260871
16940,16741,16741,GO:0072574,GO:0035559,7.163043478260871
16941,17008,17008,GO:0038029,GO:0072574,7.163043478260871
16945,14149,14149,GO:0044419,GO:0006958,7.142857142857142
16946,14150,14150,GO:0044419,GO:0001867,7.142857142857142
16947,10557,10557,GO:0006956,GO:0044419,7.142857142857142
16944,10825,10825,GO:0001867,GO:0044419,7.142857142857142
16943,14148,14148,GO:0044419,GO:0006956,7.142857142857142
16942,10691,10691,GO:0006958,GO:0044419,7.142857142857142
16948,15607,15607,GO:0007179,GO:0016567,7.127272727272729
16949,8558,8558,GO:0016567,GO:0007179,7.127272727272729
16950,8424,8424,GO:0030163,GO:0007179,7.127272727272729
16951,15606,15606,GO:0007179,GO:0030163,7.127272727272729
16952,9918,9918,GO:0019722,GO:0010468,7.038461538461537
16953,342,342,GO:0010468,GO:0019722,7.038461538461537
16955,15546,15546,GO:0007179,GO:0010468,7.034965034965035
16954,384,384,GO:0010468,GO:0007179,7.034965034965035
16956,9714,9714,GO:2000772,GO:1902903,7.027777777777778
16957,8916,8916,GO:1902903,GO:2000772,7.027777777777778
16958,2288,2288,GO:0007259,GO:0007596,7.018009478672986
16959,1357,1357,GO:0007596,GO:0007259,7.018009478672986
16960,1356,1356,GO:0007596,GO:0004915,7.018009478672986
16961,2154,2154,GO:0004915,GO:0007596,7.018009478672986
16965,14241,14241,GO:0032313,GO:0006973,7.008000000000003
16967,5466,5466,GO:0006970,GO:0032313,7.008000000000003
16966,5064,5064,GO:0006973,GO:0032313,7.008000000000003
16962,14244,14244,GO:0032313,GO:0006970,7.008000000000003
16964,14242,14242,GO:0032313,GO:0061621,7.008000000000003
16963,5198,5198,GO:0061621,GO:0032313,7.008000000000003
16968,17411,17411,GO:0019372,GO:0035559,7.000000000000003
16969,17013,17013,GO:0038029,GO:0019372,7.000000000000003
16970,16879,16879,GO:0035559,GO:0019372,7.000000000000003
16971,17412,17412,GO:0019372,GO:0038029,7.000000000000003
16982,10579,10579,GO:0006956,GO:0008653,7.0
16991,10847,10847,GO:0001867,GO:0008653,7.0
16990,10848,10848,GO:0001867,GO:0008588,7.0
16989,13064,13064,GO:0016563,GO:1902903,7.0
16988,10714,10714,GO:0006958,GO:0008588,7.0
16987,17419,17419,GO:0019372,GO:0006690,7.0
16986,17951,17951,GO:0006690,GO:0019372,7.0
16985,17230,17230,GO:0008588,GO:0006956,7.0
16984,13198,13198,GO:0010628,GO:1902903,7.0
16983,10580,10580,GO:0006956,GO:0008588,7.0
16980,17096,17096,GO:0008653,GO:0006956,7.0
16981,17347,17347,GO:0019372,GO:0030193,7.0
16979,17097,17097,GO:0008653,GO:0006958,7.0
16978,17098,17098,GO:0008653,GO:0001867,7.0
16977,10713,10713,GO:0006958,GO:0008653,7.0
16976,17231,17231,GO:0008588,GO:0006958,7.0
16975,17232,17232,GO:0008588,GO:0001867,7.0
16974,8303,8303,GO:0030193,GO:0019372,7.0
16973,8941,8941,GO:1902903,GO:0016563,7.0
16972,8942,8942,GO:1902903,GO:0010628,7.0
16995,10774,10774,GO:0001867,GO:0072378,6.999999999999999
16996,10506,10506,GO:0006956,GO:0072378,6.999999999999999
16997,7314,7314,GO:0072378,GO:0006956,6.999999999999999
16994,7316,7316,GO:0072378,GO:0001867,6.999999999999999
16992,7315,7315,GO:0072378,GO:0006958,6.999999999999999
16993,10640,10640,GO:0006958,GO:0072378,6.999999999999999
16998,14243,14243,GO:0032313,GO:0071470,6.99933554817276
16999,5332,5332,GO:0071470,GO:0032313,6.99933554817276
17000,14087,14087,GO:0044419,GO:0007259,6.979011509817196
17001,14086,14086,GO:0044419,GO:0004915,6.979011509817196
17002,2249,2249,GO:0004915,GO:0044419,6.979011509817196
17003,2383,2383,GO:0007259,GO:0044419,6.979011509817196
17004,1808,1808,GO:0007571,GO:1902903,6.978260869565218
17005,1942,1942,GO:0008203,GO:1902903,6.978260869565218
17006,8858,8858,GO:1902903,GO:0008203,6.978260869565218
17007,8857,8857,GO:1902903,GO:0007571,6.978260869565218
17011,3288,3288,GO:1900452,GO:2000772,6.972222222222222
17012,3154,3154,GO:1900271,GO:2000772,6.972222222222222
17013,3422,3422,GO:0048167,GO:2000772,6.972222222222222
17010,9673,9673,GO:2000772,GO:0048167,6.972222222222222
17008,9672,9672,GO:2000772,GO:1900452,6.972222222222222
17009,9671,9671,GO:2000772,GO:1900271,6.972222222222222
17014,4682,4682,GO:0051414,GO:0038029,6.928571428571428
17015,16784,16784,GO:0035559,GO:0051414,6.928571428571428
17016,16918,16918,GO:0038029,GO:0051414,6.928571428571428
17017,4681,4681,GO:0051414,GO:0035559,6.928571428571428
17020,9674,9674,GO:2000772,GO:0070102,6.881313131313133
17021,3556,3556,GO:0070102,GO:2000772,6.881313131313133
17019,9675,9675,GO:2000772,GO:0019221,6.881313131313133
17018,3690,3690,GO:0019221,GO:2000772,6.881313131313133
17022,17342,17342,GO:0019372,GO:0007173,6.88
17023,7633,7633,GO:0007173,GO:0019372,6.88
17024,17894,17894,GO:0006690,GO:2000772,6.8611111111111125
17025,9781,9781,GO:2000772,GO:0006690,6.8611111111111125
17032,16790,16790,GO:0035559,GO:0006970,6.840285714285715
17037,5217,5217,GO:0061621,GO:0035559,6.840285714285715
17036,5218,5218,GO:0061621,GO:0038029,6.840285714285715
17035,5486,5486,GO:0006970,GO:0038029,6.840285714285715
17034,5084,5084,GO:0006973,GO:0038029,6.840285714285715
17033,5083,5083,GO:0006973,GO:0035559,6.840285714285715
17026,16924,16924,GO:0038029,GO:0006970,6.840285714285715
17031,16788,16788,GO:0035559,GO:0061621,6.840285714285715
17030,16787,16787,GO:0035559,GO:0006973,6.840285714285715
17029,5485,5485,GO:0006970,GO:0035559,6.840285714285715
17028,16921,16921,GO:0038029,GO:0006973,6.840285714285715
17027,16922,16922,GO:0038029,GO:0061621,6.840285714285715
17038,12529,12529,GO:0000114,GO:0009736,6.833333333333334
17039,9071,9071,GO:0009736,GO:0000114,6.833333333333334
17040,9339,9339,GO:0009873,GO:0000114,6.833333333333334
17041,9205,9205,GO:0009734,GO:0000114,6.833333333333334
17042,12530,12530,GO:0000114,GO:0009734,6.833333333333334
17043,12531,12531,GO:0000114,GO:0009873,6.833333333333334
17045,13997,13997,GO:0010506,GO:0030193,6.814814814814812
17044,8278,8278,GO:0030193,GO:0010506,6.814814814814812
17046,7361,7361,GO:0072378,GO:0035559,6.792857142857144
17047,7362,7362,GO:0072378,GO:0038029,6.792857142857144
17048,16804,16804,GO:0035559,GO:0072378,6.792857142857144
17049,16938,16938,GO:0038029,GO:0072378,6.792857142857144
17050,5351,5351,GO:0071470,GO:0035559,6.776578073089699
17051,5352,5352,GO:0071470,GO:0038029,6.776578073089699
17052,16789,16789,GO:0035559,GO:0071470,6.776578073089699
17053,16923,16923,GO:0038029,GO:0071470,6.776578073089699
17054,12709,12709,GO:0004971,GO:0045087,6.75
17055,15236,15236,GO:0045087,GO:0004971,6.75
17056,12422,12422,GO:0046656,GO:0004971,6.75
17057,12688,12688,GO:0004971,GO:0046656,6.75
17059,1445,1445,GO:0007596,GO:0044419,6.7142857142857135
17058,14080,14080,GO:0044419,GO:0007596,6.7142857142857135
17063,7303,7303,GO:0072378,GO:0009736,6.700000000000001
17065,9166,9166,GO:0009734,GO:0072378,6.700000000000001
17064,9300,9300,GO:0009873,GO:0072378,6.700000000000001
17060,7305,7305,GO:0072378,GO:0009873,6.700000000000001
17062,9032,9032,GO:0009736,GO:0072378,6.700000000000001
17061,7304,7304,GO:0072378,GO:0009734,6.700000000000001
17066,9311,9311,GO:0009873,GO:2000479,6.7
17067,9043,9043,GO:0009736,GO:2000479,6.7
17068,8778,8778,GO:2000479,GO:0009734,6.7
17069,8777,8777,GO:2000479,GO:0009736,6.7
17070,8779,8779,GO:2000479,GO:0009873,6.7
17071,9177,9177,GO:0009734,GO:2000479,6.7
17073,1401,1401,GO:0007596,GO:0030193,6.666666666666668
17072,8184,8184,GO:0030193,GO:0007596,6.666666666666668
17074,3349,3349,GO:1900452,GO:0006690,6.666666666666666
17076,3483,3483,GO:0048167,GO:0006690,6.666666666666666
17077,17845,17845,GO:0006690,GO:1900271,6.666666666666666
17078,17883,17883,GO:0006690,GO:0030193,6.666666666666666
17079,17847,17847,GO:0006690,GO:0048167,6.666666666666666
17080,3215,3215,GO:1900271,GO:0006690,6.666666666666666
17081,17846,17846,GO:0006690,GO:1900452,6.666666666666666
17075,8307,8307,GO:0030193,GO:0006690,6.666666666666666
17082,1878,1878,GO:0008203,GO:0010468,6.648829431438128
17083,281,281,GO:0010468,GO:0007571,6.648829431438128
17084,1744,1744,GO:0007571,GO:0010468,6.648829431438128
17085,282,282,GO:0010468,GO:0008203,6.648829431438128
17087,15598,15598,GO:0007179,GO:0072378,6.636363636363638
17086,7352,7352,GO:0072378,GO:0007179,6.636363636363638
17088,8802,8802,GO:2000479,GO:0046656,6.633333333333334
17089,15207,15207,GO:0045087,GO:2000479,6.633333333333334
17091,12393,12393,GO:0046656,GO:2000479,6.633333333333334
17090,8823,8823,GO:2000479,GO:0045087,6.633333333333334
17093,1469,1469,GO:0007596,GO:0019372,6.600000000000001
17092,17296,17296,GO:0019372,GO:0007596,6.600000000000001
17102,14427,14427,GO:0046685,GO:0004722,6.587962962962963
17099,14428,14428,GO:0046685,GO:0031915,6.587962962962963
17103,14426,14426,GO:0046685,GO:0004683,6.587962962962963
17101,14429,14429,GO:0046685,GO:0005513,6.587962962962963
17100,14425,14425,GO:0046685,GO:0005516,6.587962962962963
17098,11899,11899,GO:0004683,GO:0046685,6.587962962962963
17097,11765,11765,GO:0005516,GO:0046685,6.587962962962963
17096,12033,12033,GO:0004722,GO:0046685,6.587962962962963
17095,12301,12301,GO:0005513,GO:0046685,6.587962962962963
17094,12167,12167,GO:0031915,GO:0046685,6.587962962962963
17104,15616,15616,GO:0007179,GO:2000772,6.553030303030303
17105,9764,9764,GO:2000772,GO:0007179,6.553030303030303
17126,4405,4405,GO:0008292,GO:0036363,6.5
17127,15142,15142,GO:0045087,GO:0022402,6.5
17128,15157,15157,GO:0045087,GO:0031575,6.5
17129,92,92,GO:0022402,GO:0046656,6.5
17130,13566,13566,GO:1901554,GO:0008292,6.5
17131,12360,12360,GO:0046656,GO:0008292,6.5
17133,10566,10566,GO:0006956,GO:0006749,6.5
17124,4369,4369,GO:0008292,GO:0050790,6.5
17134,4406,4406,GO:0008292,GO:0070053,6.5
17135,10834,10834,GO:0001867,GO:0006749,6.5
17136,4401,4401,GO:0008292,GO:0045087,6.5
17137,15844,15844,GO:0070053,GO:0008292,6.5
17138,4389,4389,GO:0008292,GO:1901554,6.5
17139,10886,10886,GO:0050790,GO:0008292,6.5
17140,113,113,GO:0022402,GO:0045087,6.5
17141,15174,15174,GO:0045087,GO:0008292,6.5
17125,1319,1319,GO:0031639,GO:0045087,6.5
17132,15151,15151,GO:0045087,GO:0031639,6.5
17123,15710,15710,GO:0036363,GO:0008292,6.5
17113,15355,15355,GO:0006749,GO:0006958,6.5
17122,12343,12343,GO:0046656,GO:0031575,6.5
17106,15235,15235,GO:0045087,GO:0000114,6.5
17108,12328,12328,GO:0046656,GO:0022402,6.5
17109,12575,12575,GO:0000114,GO:0045087,6.5
17110,12554,12554,GO:0000114,GO:0046656,6.5
17111,8918,8918,GO:1902903,GO:0019722,6.5
17112,2102,2102,GO:0031575,GO:0046656,6.5
17107,12337,12337,GO:0046656,GO:0031639,6.5
17114,2123,2123,GO:0031575,GO:0045087,6.5
17116,4380,4380,GO:0008292,GO:0046656,6.5
17117,10700,10700,GO:0006958,GO:0006749,6.5
17118,9982,9982,GO:0019722,GO:1902903,6.5
17119,12421,12421,GO:0046656,GO:0000114,6.5
17121,15356,15356,GO:0006749,GO:0001867,6.5
17120,1298,1298,GO:0031639,GO:0046656,6.5
17115,15354,15354,GO:0006749,GO:0006956,6.5
17142,8709,8709,GO:0032869,GO:0006690,6.468085106382978
17143,17886,17886,GO:0006690,GO:0032869,6.468085106382978
17146,8306,8306,GO:0030193,GO:0008286,6.459016393442623
17147,17749,17749,GO:0008286,GO:0030193,6.459016393442623
17145,8305,8305,GO:0030193,GO:1900407,6.459016393442623
17144,17615,17615,GO:1900407,GO:0030193,6.459016393442623
17148,3692,3692,GO:0019221,GO:0019722,6.454545454545452
17149,3558,3558,GO:0070102,GO:0019722,6.454545454545452
17150,9943,9943,GO:0019722,GO:0019221,6.454545454545452
17151,9942,9942,GO:0019722,GO:0070102,6.454545454545452
17158,9359,9359,GO:0009873,GO:0045087,6.4444444444444455
17163,15209,15209,GO:0045087,GO:0009736,6.4444444444444455
17161,9091,9091,GO:0009736,GO:0045087,6.4444444444444455
17160,9225,9225,GO:0009734,GO:0045087,6.4444444444444455
17159,12397,12397,GO:0046656,GO:0009873,6.4444444444444455
17162,9338,9338,GO:0009873,GO:0046656,6.4444444444444455
17157,12396,12396,GO:0046656,GO:0009734,6.4444444444444455
17152,9070,9070,GO:0009736,GO:0046656,6.4444444444444455
17153,15211,15211,GO:0045087,GO:0009873,6.4444444444444455
17156,12395,12395,GO:0046656,GO:0009736,6.4444444444444455
17154,15210,15210,GO:0045087,GO:0009734,6.4444444444444455
17155,9204,9204,GO:0009734,GO:0046656,6.4444444444444455
17164,293,293,GO:0010468,GO:0048167,6.435897435897436
17165,292,292,GO:0010468,GO:1900452,6.435897435897436
17166,291,291,GO:0010468,GO:1900271,6.435897435897436
17168,3218,3218,GO:1900452,GO:0010468,6.435897435897436
17169,3352,3352,GO:0048167,GO:0010468,6.435897435897436
17167,3084,3084,GO:1900271,GO:0010468,6.435897435897436
17170,14144,14144,GO:0044419,GO:0019722,6.428571428571429
17171,10021,10021,GO:0019722,GO:0044419,6.428571428571429
17172,17312,17312,GO:0019372,GO:0070102,6.363636363636362
17173,17313,17313,GO:0019372,GO:0019221,6.363636363636362
17174,3613,3613,GO:0070102,GO:0019372,6.363636363636362
17175,3747,3747,GO:0019221,GO:0019372,6.363636363636362
17178,3494,3494,GO:0070102,GO:0007596,6.345454545454545
17179,3628,3628,GO:0019221,GO:0007596,6.345454545454545
17177,1367,1367,GO:0007596,GO:0019221,6.345454545454545
17176,1366,1366,GO:0007596,GO:0070102,6.345454545454545
17186,3225,3225,GO:1900452,GO:0031639,6.333333333333332
17191,1230,1230,GO:0031639,GO:1900452,6.333333333333332
17190,1229,1229,GO:0031639,GO:1900271,6.333333333333332
17188,3091,3091,GO:1900271,GO:0031639,6.333333333333332
17187,8867,8867,GO:1902903,GO:1900271,6.333333333333332
17189,3359,3359,GO:0048167,GO:0031639,6.333333333333332
17185,3282,3282,GO:1900452,GO:1902903,6.333333333333332
17184,3148,3148,GO:1900271,GO:1902903,6.333333333333332
17183,1231,1231,GO:0031639,GO:0048167,6.333333333333332
17182,8869,8869,GO:1902903,GO:0048167,6.333333333333332
17181,3416,3416,GO:0048167,GO:1902903,6.333333333333332
17180,8868,8868,GO:1902903,GO:1900452,6.333333333333332
17192,17302,17302,GO:0019372,GO:0004915,6.298578199052132
17193,2407,2407,GO:0007259,GO:0019372,6.298578199052132
17194,17303,17303,GO:0019372,GO:0007259,6.298578199052132
17195,2273,2273,GO:0004915,GO:0019372,6.298578199052132
17203,17012,17012,GO:0038029,GO:0008588,6.2857142857142865
17200,16877,16877,GO:0035559,GO:0008653,6.2857142857142865
17202,17011,17011,GO:0038029,GO:0008653,6.2857142857142865
17201,16878,16878,GO:0035559,GO:0008588,6.2857142857142865
17197,17144,17144,GO:0008653,GO:0038029,6.2857142857142865
17199,17277,17277,GO:0008588,GO:0035559,6.2857142857142865
17196,17278,17278,GO:0008588,GO:0038029,6.2857142857142865
17198,17143,17143,GO:0008653,GO:0035559,6.2857142857142865
17204,1456,1456,GO:0007596,GO:0007179,6.2727272727272725
17205,15554,15554,GO:0007179,GO:0007596,6.2727272727272725
17206,12693,12693,GO:0004971,GO:0016563,6.25
17207,13092,13092,GO:0016563,GO:0004971,6.25
17208,12694,12694,GO:0004971,GO:0010628,6.25
17209,13226,13226,GO:0010628,GO:0004971,6.25
17210,15246,15246,GO:0045087,GO:0010506,6.203703703703704
17211,14028,14028,GO:0010506,GO:0046656,6.203703703703704
17212,14049,14049,GO:0010506,GO:0045087,6.203703703703704
17213,12432,12432,GO:0046656,GO:0010506,6.203703703703704
17217,7298,7298,GO:0072378,GO:0030163,6.200000000000001
17216,8496,8496,GO:0016567,GO:0072378,6.200000000000001
17215,7299,7299,GO:0072378,GO:0016567,6.200000000000001
17214,8362,8362,GO:0030163,GO:0072378,6.200000000000001
17218,6739,6739,GO:0006091,GO:0071470,6.176335292614362
17219,5276,5276,GO:0071470,GO:0006091,6.176335292614362
17220,11290,11290,GO:0000161,GO:0051414,6.166666666666666
17221,4640,4640,GO:0051414,GO:0000161,6.166666666666666
17222,12392,12392,GO:0046656,GO:0032869,6.159574468085108
