,Unnamed: 0,First component,Second component,distance
14084,14084,GO:0044419,GO:0008203,8.478260869565217
1981,1981,GO:0008203,GO:0044419,8.478260869565217
1847,1847,GO:0007571,GO:0044419,8.478260869565217
14083,14083,GO:0044419,GO:0007571,8.478260869565217
1891,1891,GO:0008203,GO:0031575,8.478260869565217
14,14,GO:0022402,GO:0008203,8.478260869565217
1742,1742,GO:0007571,GO:0022402,8.478260869565217
1757,1757,GO:0007571,GO:0031575,8.478260869565217
13,13,GO:0022402,GO:0007571,8.478260869565217
2023,2023,GO:0031575,GO:0007571,8.478260869565217
2024,2024,GO:0031575,GO:0008203,8.478260869565217
8238,8238,GO:0030193,GO:0032869,8.468085106382981
8637,8637,GO:0032869,GO:0030193,8.468085106382981
8237,8237,GO:0030193,GO:0016567,8.466666666666667
8369,8369,GO:0030163,GO:0030193,8.466666666666667
8503,8503,GO:0016567,GO:0030193,8.466666666666667
8236,8236,GO:0030193,GO:0030163,8.466666666666667
16535,16535,GO:0002376,GO:0097210,8.464788732394362
7225,7225,GO:0097210,GO:0002376,8.464788732394362
9779,9779,GO:2000772,GO:1900407,8.450364298724955
9780,9780,GO:2000772,GO:0008286,8.450364298724955
17626,17626,GO:1900407,GO:2000772,8.450364298724955
17760,17760,GO:0008286,GO:2000772,8.450364298724955
4595,4595,GO:0051414,GO:0071470,8.437430786267994
5260,5260,GO:0071470,GO:0051414,8.437430786267994
3616,3616,GO:0070102,GO:0008286,8.370591157476401
3615,3615,GO:0070102,GO:1900407,8.370591157476401
17715,17715,GO:0008286,GO:0019221,8.370591157476401
3749,3749,GO:0019221,GO:1900407,8.370591157476401
17581,17581,GO:1900407,GO:0019221,8.370591157476401
17714,17714,GO:0008286,GO:0070102,8.370591157476401
3750,3750,GO:0019221,GO:0008286,8.370591157476401
17580,17580,GO:1900407,GO:0070102,8.370591157476401
3698,3698,GO:0019221,GO:0001867,8.363636363636363
10612,10612,GO:0006958,GO:0070102,8.363636363636363
10479,10479,GO:0006956,GO:0019221,8.363636363636363
10746,10746,GO:0001867,GO:0070102,8.363636363636363
3562,3562,GO:0070102,GO:0006956,8.363636363636363
3563,3563,GO:0070102,GO:0006958,8.363636363636363
3564,3564,GO:0070102,GO:0001867,8.363636363636363
10613,10613,GO:0006958,GO:0019221,8.363636363636363
10747,10747,GO:0001867,GO:0019221,8.363636363636363
10478,10478,GO:0006956,GO:0070102,8.363636363636363
3697,3697,GO:0019221,GO:0006958,8.363636363636363
3696,3696,GO:0019221,GO:0006956,8.363636363636363
1278,1278,GO:0031639,GO:2000772,8.36111111111111
9657,9657,GO:2000772,GO:0031639,8.36111111111111
16722,16722,GO:0072574,GO:0032313,8.344927536231886
14328,14328,GO:0032313,GO:0072574,8.344927536231886
10602,10602,GO:0006958,GO:0004915,8.298578199052134
10603,10603,GO:0006958,GO:0007259,8.298578199052134
10469,10469,GO:0006956,GO:0007259,8.298578199052134
10468,10468,GO:0006956,GO:0004915,8.298578199052134
10737,10737,GO:0001867,GO:0007259,8.298578199052134
10736,10736,GO:0001867,GO:0004915,8.298578199052134
2223,2223,GO:0004915,GO:0006958,8.298578199052134
2357,2357,GO:0007259,GO:0006958,8.298578199052134
2222,2222,GO:0004915,GO:0006956,8.298578199052134
2358,2358,GO:0007259,GO:0001867,8.298578199052134
2356,2356,GO:0007259,GO:0006956,8.298578199052134
2224,2224,GO:0004915,GO:0001867,8.298578199052134
5915,5915,GO:0006098,GO:0006096,8.295454545454547
2590,2590,GO:0006096,GO:0006098,8.295454545454547
7631,7631,GO:0007173,GO:0008653,8.280000000000001
17074,17074,GO:0008653,GO:0007173,8.280000000000001
17208,17208,GO:0008588,GO:0007173,8.280000000000001
7632,7632,GO:0007173,GO:0008588,8.280000000000001
7589,7589,GO:0007173,GO:0040014,8.28
11446,11446,GO:0040014,GO:0007173,8.28
14254,14254,GO:0032313,GO:0006091,8.276923076923078
6806,6806,GO:0006091,GO:0032313,8.276923076923078
10010,10010,GO:0019722,GO:0004971,8.25
12670,12670,GO:0004971,GO:0019722,8.25
16864,16864,GO:0035559,GO:0006749,8.214285714285714
15401,15401,GO:0006749,GO:0035559,8.214285714285714
16998,16998,GO:0038029,GO:0006749,8.214285714285714
15402,15402,GO:0006749,GO:0038029,8.214285714285714
9970,9970,GO:0019722,GO:0072378,8.200000000000001
7310,7310,GO:0072378,GO:0019722,8.200000000000001
1468,1468,GO:0007596,GO:0008588,8.2
1467,1467,GO:0007596,GO:0008653,8.2
17028,17028,GO:0008653,GO:0007596,8.2
17162,17162,GO:0008588,GO:0007596,8.2
17702,17702,GO:0008286,GO:0008203,8.165835115229271
2007,2007,GO:0008203,GO:1900407,8.165835115229271
1873,1873,GO:0007571,GO:1900407,8.165835115229271
1874,1874,GO:0007571,GO:0008286,8.165835115229271
17568,17568,GO:1900407,GO:0008203,8.165835115229271
2008,2008,GO:0008203,GO:0008286,8.165835115229271
17701,17701,GO:0008286,GO:0007571,8.165835115229271
17567,17567,GO:1900407,GO:0007571,8.165835115229271
13197,13197,GO:0010628,GO:2000479,8.133333333333333
13063,13063,GO:0016563,GO:2000479,8.133333333333333
8808,8808,GO:2000479,GO:0010628,8.133333333333333
8807,8807,GO:2000479,GO:0016563,8.133333333333333
7544,7544,GO:0007173,GO:0006970,8.096
5148,5148,GO:0061621,GO:0007173,8.096
7542,7542,GO:0007173,GO:0061621,8.096
7541,7541,GO:0007173,GO:0006973,8.096
5014,5014,GO:0006973,GO:0007173,8.096
5416,5416,GO:0006970,GO:0007173,8.096
9761,9761,GO:2000772,GO:0045087,8.083333333333334
15214,15214,GO:0045087,GO:2000772,8.083333333333334
12400,12400,GO:0046656,GO:2000772,8.083333333333334
9740,9740,GO:2000772,GO:0046656,8.083333333333334
12610,12610,GO:0004971,GO:0008203,8.076086956521738
1970,1970,GO:0008203,GO:0004971,8.076086956521738
1836,1836,GO:0007571,GO:0004971,8.076086956521738
12609,12609,GO:0004971,GO:0007571,8.076086956521738
7308,7308,GO:0072378,GO:2000772,8.05
9702,9702,GO:2000772,GO:0072378,8.05
360,360,GO:0010468,GO:0046656,8.038461538461537
381,381,GO:0010468,GO:0045087,8.038461538461537
15144,15144,GO:0045087,GO:0010468,8.038461538461537
12330,12330,GO:0046656,GO:0010468,8.038461538461537
4360,4360,GO:0008292,GO:2000772,8.027777777777779
9680,9680,GO:2000772,GO:0008292,8.027777777777779
329,329,GO:0010468,GO:0030193,8.025641025641027
8176,8176,GO:0030193,GO:0010468,8.025641025641027
16700,16700,GO:0072574,GO:0000161,8.004347826086956
11380,11380,GO:0000161,GO:0072574,8.004347826086956
14196,14196,GO:0044419,GO:0038029,8.000000000000002
14195,14195,GO:0044419,GO:0035559,8.000000000000002
16855,16855,GO:0035559,GO:0044419,8.000000000000002
16989,16989,GO:0038029,GO:0044419,8.000000000000002
10951,10951,GO:0050790,GO:0016563,8.0
15909,15909,GO:0070053,GO:0016563,8.0
15910,15910,GO:0070053,GO:0010628,8.0
1303,1303,GO:0031639,GO:0016563,8.0
10952,10952,GO:0050790,GO:0010628,8.0
13250,13250,GO:0010628,GO:0070053,8.0
8267,8267,GO:0030193,GO:0000114,8.0
1304,1304,GO:0031639,GO:0010628,8.0
17348,17348,GO:0019372,GO:0030163,8.0
9931,9931,GO:0019722,GO:0031575,8.0
9916,9916,GO:0019722,GO:0022402,8.0
15776,15776,GO:0036363,GO:0010628,8.0
74,74,GO:0022402,GO:0019722,8.0
15775,15775,GO:0036363,GO:0016563,8.0
17349,17349,GO:0019372,GO:0016567,8.0
12560,12560,GO:0000114,GO:0010628,8.0
13079,13079,GO:0016563,GO:0050790,8.0
8437,8437,GO:0030163,GO:0019372,8.0
13225,13225,GO:0010628,GO:0000114,8.0
13213,13213,GO:0010628,GO:0050790,8.0
13141,13141,GO:0010628,GO:0031639,8.0
13116,13116,GO:0016563,GO:0070053,8.0
13115,13115,GO:0016563,GO:0036363,8.0
13099,13099,GO:0016563,GO:1901554,8.0
16969,16969,GO:0038029,GO:0040014,8.0
13091,13091,GO:0016563,GO:0000114,8.0
13631,13631,GO:1901554,GO:0016563,8.0
1425,1425,GO:0007596,GO:0040014,8.0
13007,13007,GO:0016563,GO:0031639,8.0
13632,13632,GO:1901554,GO:0010628,8.0
8571,8571,GO:0016567,GO:0019372,8.0
11515,11515,GO:0040014,GO:0035559,8.0
2084,2084,GO:0031575,GO:0019722,8.0
11400,11400,GO:0040014,GO:0007596,8.0
12523,12523,GO:0000114,GO:0030193,8.0
16835,16835,GO:0035559,GO:0040014,8.0
13249,13249,GO:0010628,GO:0036363,8.0
11516,11516,GO:0040014,GO:0038029,8.0
12559,12559,GO:0000114,GO:0016563,8.0
13233,13233,GO:0010628,GO:1901554,8.0
14262,14262,GO:0032313,GO:0009649,7.999999999999997
7878,7878,GO:0009649,GO:0032313,7.999999999999997
4302,4302,GO:0008292,GO:0008203,7.978260869565218
1908,1908,GO:0008203,GO:0008292,7.978260869565218
4301,4301,GO:0008292,GO:0007571,7.978260869565218
1774,1774,GO:0007571,GO:0008292,7.978260869565218
7543,7543,GO:0007173,GO:0071470,7.9481727574750805
5282,5282,GO:0071470,GO:0007173,7.9481727574750805
4680,4680,GO:0051414,GO:0072574,7.913043478260869
16650,16650,GO:0072574,GO:0051414,7.913043478260869
11362,11362,GO:0000161,GO:0032313,7.900000000000001
14288,14288,GO:0032313,GO:0000161,7.900000000000001
10536,10536,GO:0006956,GO:0000161,7.899999999999999
10670,10670,GO:0006958,GO:0000161,7.899999999999999
10804,10804,GO:0001867,GO:0000161,7.899999999999999
11334,11334,GO:0000161,GO:0006956,7.899999999999999
11335,11335,GO:0000161,GO:0006958,7.899999999999999
11336,11336,GO:0000161,GO:0001867,7.899999999999999
8239,8239,GO:0030193,GO:2000479,7.866666666666665
8771,8771,GO:2000479,GO:0030193,7.866666666666665
16777,16777,GO:0035559,GO:0019221,7.863636363636363
16911,16911,GO:0038029,GO:0019221,7.863636363636363
3609,3609,GO:0070102,GO:0035559,7.863636363636363
16910,16910,GO:0038029,GO:0070102,7.863636363636363
16776,16776,GO:0035559,GO:0070102,7.863636363636363
3743,3743,GO:0019221,GO:0035559,7.863636363636363
3610,3610,GO:0070102,GO:0038029,7.863636363636363
3744,3744,GO:0019221,GO:0038029,7.863636363636363
17768,17768,GO:0008286,GO:0001867,7.819672131147541
10583,10583,GO:0006956,GO:1900407,7.819672131147541
17766,17766,GO:0008286,GO:0006956,7.819672131147541
10718,10718,GO:0006958,GO:0008286,7.819672131147541
17767,17767,GO:0008286,GO:0006958,7.819672131147541
10851,10851,GO:0001867,GO:1900407,7.819672131147541
10852,10852,GO:0001867,GO:0008286,7.819672131147541
17634,17634,GO:1900407,GO:0001867,7.819672131147541
17633,17633,GO:1900407,GO:0006958,7.819672131147541
17632,17632,GO:1900407,GO:0006956,7.819672131147541
10584,10584,GO:0006956,GO:0008286,7.819672131147541
10717,10717,GO:0006958,GO:1900407,7.819672131147541
1418,1418,GO:0007596,GO:0006956,7.800000000000002
10596,10596,GO:0006958,GO:0007596,7.800000000000002
1419,1419,GO:0007596,GO:0006958,7.800000000000002
1420,1420,GO:0007596,GO:0001867,7.800000000000002
10462,10462,GO:0006956,GO:0007596,7.800000000000002
10730,10730,GO:0001867,GO:0007596,7.800000000000002
10671,10671,GO:0006958,GO:0040014,7.8
11468,11468,GO:0040014,GO:0006956,7.8
7364,7364,GO:0072378,GO:0008588,7.8
17072,17072,GO:0008653,GO:0072378,7.8
11469,11469,GO:0040014,GO:0006958,7.8
10537,10537,GO:0006956,GO:0040014,7.8
10805,10805,GO:0001867,GO:0040014,7.8
17206,17206,GO:0008588,GO:0072378,7.8
11470,11470,GO:0040014,GO:0001867,7.8
7363,7363,GO:0072378,GO:0008653,7.8
5444,5444,GO:0006970,GO:0000161,7.724
5176,5176,GO:0061621,GO:0000161,7.724
11294,11294,GO:0000161,GO:0061621,7.724
11293,11293,GO:0000161,GO:0006973,7.724
5042,5042,GO:0006973,GO:0000161,7.724
11296,11296,GO:0000161,GO:0006970,7.724
17021,17021,GO:0008653,GO:0060333,7.721649484536082
530,530,GO:0060333,GO:0008588,7.721649484536082
529,529,GO:0060333,GO:0008653,7.721649484536082
17155,17155,GO:0008588,GO:0060333,7.721649484536082
15258,15258,GO:0045087,GO:0007179,7.681818181818182
15636,15636,GO:0007179,GO:0046656,7.681818181818182
15657,15657,GO:0007179,GO:0045087,7.681818181818182
12444,12444,GO:0046656,GO:0007179,7.681818181818182
13196,13196,GO:0010628,GO:0032869,7.659574468085108
13062,13062,GO:0016563,GO:0032869,7.659574468085108
8673,8673,GO:0032869,GO:0016563,7.659574468085108
8674,8674,GO:0032869,GO:0010628,7.659574468085108
11295,11295,GO:0000161,GO:0071470,7.6289036544850495
5310,5310,GO:0071470,GO:0000161,7.6289036544850495
17080,17080,GO:0008653,GO:0030163,7.6
17081,17081,GO:0008653,GO:0016567,7.6
8435,8435,GO:0030163,GO:0008653,7.6
8436,8436,GO:0030163,GO:0008588,7.6
8569,8569,GO:0016567,GO:0008653,7.6
17214,17214,GO:0008588,GO:0030163,7.6
8570,8570,GO:0016567,GO:0008588,7.6
17215,17215,GO:0008588,GO:0016567,7.6
11329,11329,GO:0000161,GO:0000302,7.566666666666666
9866,9866,GO:0000302,GO:0000161,7.566666666666666
17849,17849,GO:0006690,GO:0019221,7.545454545454546
17848,17848,GO:0006690,GO:0070102,7.545454545454546
3751,3751,GO:0019221,GO:0006690,7.545454545454546
3617,3617,GO:0070102,GO:0006690,7.545454545454546
17935,17935,GO:0006690,GO:0045087,7.5
4362,4362,GO:0008292,GO:0019722,7.5
17914,17914,GO:0006690,GO:0046656,7.5
15744,15744,GO:0036363,GO:1902903,7.5
8962,8962,GO:1902903,GO:0070053,7.5
8925,8925,GO:1902903,GO:0050790,7.5
8961,8961,GO:1902903,GO:0036363,7.5
15275,15275,GO:0045087,GO:0006690,7.5
12461,12461,GO:0046656,GO:0006690,7.5
10920,10920,GO:0050790,GO:1902903,7.5
8945,8945,GO:1902903,GO:1901554,7.5
9948,9948,GO:0019722,GO:0008292,7.5
13600,13600,GO:1901554,GO:1902903,7.5
15878,15878,GO:0070053,GO:1902903,7.5
8287,8287,GO:0030193,GO:0045087,7.499999999999999
8266,8266,GO:0030193,GO:0046656,7.499999999999999
15203,15203,GO:0045087,GO:0030193,7.499999999999999
12389,12389,GO:0046656,GO:0030193,7.499999999999999
17402,17402,GO:0019372,GO:0007179,7.454545454545454
15673,15673,GO:0007179,GO:0019372,7.454545454545454
14052,14052,GO:0010506,GO:0007179,7.451178451178451
15648,15648,GO:0007179,GO:0010506,7.451178451178451
17742,17742,GO:0008286,GO:0072378,7.439344262295082
7367,7367,GO:0072378,GO:1900407,7.439344262295082
17608,17608,GO:1900407,GO:0072378,7.439344262295082
7368,7368,GO:0072378,GO:0008286,7.439344262295082
17705,17705,GO:0008286,GO:0007259,7.425659751897029
17571,17571,GO:1900407,GO:0007259,7.425659751897029
17570,17570,GO:1900407,GO:0004915,7.425659751897029
17704,17704,GO:0008286,GO:0004915,7.425659751897029
2410,2410,GO:0007259,GO:0008286,7.425659751897029
2409,2409,GO:0007259,GO:1900407,7.425659751897029
2275,2275,GO:0004915,GO:1900407,7.425659751897029
2276,2276,GO:0004915,GO:0008286,7.425659751897029
3466,3466,GO:0048167,GO:0007179,7.424242424242423
15568,15568,GO:0007179,GO:1900452,7.424242424242423
3332,3332,GO:1900452,GO:0007179,7.424242424242423
15567,15567,GO:0007179,GO:1900271,7.424242424242423
3198,3198,GO:1900271,GO:0007179,7.424242424242423
15569,15569,GO:0007179,GO:0048167,7.424242424242423
1466,1466,GO:0007596,GO:0038029,7.4
16894,16894,GO:0038029,GO:0007596,7.4
16760,16760,GO:0035559,GO:0007596,7.4
1465,1465,GO:0007596,GO:0035559,7.4
1403,1403,GO:0007596,GO:0016567,7.399999999999999
1402,1402,GO:0007596,GO:0030163,7.399999999999999
8318,8318,GO:0030163,GO:0007596,7.399999999999999
8452,8452,GO:0016567,GO:0007596,7.399999999999999
9742,9742,GO:2000772,GO:0004971,7.388888888888888
12668,12668,GO:0004971,GO:2000772,7.388888888888888
9753,9753,GO:2000772,GO:0044419,7.353174603174603
14142,14142,GO:0044419,GO:2000772,7.353174603174603
11312,11312,GO:0000161,GO:0007173,7.34
7588,7588,GO:0007173,GO:0000161,7.34
4312,4312,GO:0008292,GO:1900452,7.333333333333332
4313,4313,GO:0008292,GO:0048167,7.333333333333332
3143,3143,GO:1900271,GO:0030193,7.333333333333332
4311,4311,GO:0008292,GO:1900271,7.333333333333332
3350,3350,GO:0048167,GO:0022402,7.333333333333332
3365,3365,GO:0048167,GO:0031575,7.333333333333332
3097,3097,GO:1900271,GO:0031575,7.333333333333332
8197,8197,GO:0030193,GO:1900271,7.333333333333332
3216,3216,GO:1900452,GO:0022402,7.333333333333332
3411,3411,GO:0048167,GO:0030193,7.333333333333332
3231,3231,GO:1900452,GO:0031575,7.333333333333332
3382,3382,GO:0048167,GO:0008292,7.333333333333332
3248,3248,GO:1900452,GO:0008292,7.333333333333332
3277,3277,GO:1900452,GO:0030193,7.333333333333332
3114,3114,GO:1900271,GO:0008292,7.333333333333332
8198,8198,GO:0030193,GO:1900452,7.333333333333332
3082,3082,GO:1900271,GO:0022402,7.333333333333332
2035,2035,GO:0031575,GO:0048167,7.333333333333332
25,25,GO:0022402,GO:0048167,7.333333333333332
24,24,GO:0022402,GO:1900452,7.333333333333332
23,23,GO:0022402,GO:1900271,7.333333333333332
8199,8199,GO:0030193,GO:0048167,7.333333333333332
2033,2033,GO:0031575,GO:1900271,7.333333333333332
2034,2034,GO:0031575,GO:1900452,7.333333333333332
11383,11383,GO:0000161,GO:0008653,7.300000000000002
17236,17236,GO:0008588,GO:0000161,7.300000000000002
17102,17102,GO:0008653,GO:0000161,7.300000000000002
11384,11384,GO:0000161,GO:0008588,7.300000000000002
17835,17835,GO:0006690,GO:0007571,7.2608695652173925
1875,1875,GO:0007571,GO:0006690,7.2608695652173925
17836,17836,GO:0006690,GO:0008203,7.2608695652173925
2009,2009,GO:0008203,GO:0006690,7.2608695652173925
9176,9176,GO:0009734,GO:0032869,7.25886524822695
9042,9042,GO:0009736,GO:0032869,7.25886524822695
9310,9310,GO:0009873,GO:0032869,7.25886524822695
8643,8643,GO:0032869,GO:0009736,7.25886524822695
8644,8644,GO:0032869,GO:0009734,7.25886524822695
8645,8645,GO:0032869,GO:0009873,7.25886524822695
3310,3310,GO:1900452,GO:0004971,7.25
3444,3444,GO:0048167,GO:0004971,7.25
12619,12619,GO:0004971,GO:1900271,7.25
12620,12620,GO:0004971,GO:1900452,7.25
12621,12621,GO:0004971,GO:0048167,7.25
3176,3176,GO:1900271,GO:0004971,7.25
1219,1219,GO:0031639,GO:0007571,7.217391304347826
1220,1220,GO:0031639,GO:0008203,7.217391304347826
1751,1751,GO:0007571,GO:0031639,7.217391304347826
1885,1885,GO:0008203,GO:0031639,7.217391304347826
11444,11444,GO:0040014,GO:0072378,7.199999999999998
7321,7321,GO:0072378,GO:0040014,7.199999999999998
16874,16874,GO:0035559,GO:0072574,7.163043478260871
16742,16742,GO:0072574,GO:0038029,7.163043478260871
16741,16741,GO:0072574,GO:0035559,7.163043478260871
17008,17008,GO:0038029,GO:0072574,7.163043478260871
10691,10691,GO:0006958,GO:0044419,7.142857142857142
14148,14148,GO:0044419,GO:0006956,7.142857142857142
10825,10825,GO:0001867,GO:0044419,7.142857142857142
14149,14149,GO:0044419,GO:0006958,7.142857142857142
14150,14150,GO:0044419,GO:0001867,7.142857142857142
10557,10557,GO:0006956,GO:0044419,7.142857142857142
15607,15607,GO:0007179,GO:0016567,7.127272727272729
8558,8558,GO:0016567,GO:0007179,7.127272727272729
8424,8424,GO:0030163,GO:0007179,7.127272727272729
15606,15606,GO:0007179,GO:0030163,7.127272727272729
9918,9918,GO:0019722,GO:0010468,7.038461538461537
342,342,GO:0010468,GO:0019722,7.038461538461537
384,384,GO:0010468,GO:0007179,7.034965034965035
15546,15546,GO:0007179,GO:0010468,7.034965034965035
9714,9714,GO:2000772,GO:1902903,7.027777777777778
8916,8916,GO:1902903,GO:2000772,7.027777777777778
2288,2288,GO:0007259,GO:0007596,7.018009478672986
1357,1357,GO:0007596,GO:0007259,7.018009478672986
1356,1356,GO:0007596,GO:0004915,7.018009478672986
2154,2154,GO:0004915,GO:0007596,7.018009478672986
14244,14244,GO:0032313,GO:0006970,7.008000000000003
5198,5198,GO:0061621,GO:0032313,7.008000000000003
14242,14242,GO:0032313,GO:0061621,7.008000000000003
14241,14241,GO:0032313,GO:0006973,7.008000000000003
5064,5064,GO:0006973,GO:0032313,7.008000000000003
5466,5466,GO:0006970,GO:0032313,7.008000000000003
17411,17411,GO:0019372,GO:0035559,7.000000000000003
17013,17013,GO:0038029,GO:0019372,7.000000000000003
16879,16879,GO:0035559,GO:0019372,7.000000000000003
17412,17412,GO:0019372,GO:0038029,7.000000000000003
8942,8942,GO:1902903,GO:0010628,7.0
8941,8941,GO:1902903,GO:0016563,7.0
8303,8303,GO:0030193,GO:0019372,7.0
17232,17232,GO:0008588,GO:0001867,7.0
17231,17231,GO:0008588,GO:0006958,7.0
10713,10713,GO:0006958,GO:0008653,7.0
17098,17098,GO:0008653,GO:0001867,7.0
17097,17097,GO:0008653,GO:0006958,7.0
17096,17096,GO:0008653,GO:0006956,7.0
17347,17347,GO:0019372,GO:0030193,7.0
10579,10579,GO:0006956,GO:0008653,7.0
10580,10580,GO:0006956,GO:0008588,7.0
13198,13198,GO:0010628,GO:1902903,7.0
17230,17230,GO:0008588,GO:0006956,7.0
17951,17951,GO:0006690,GO:0019372,7.0
17419,17419,GO:0019372,GO:0006690,7.0
10714,10714,GO:0006958,GO:0008588,7.0
13064,13064,GO:0016563,GO:1902903,7.0
10848,10848,GO:0001867,GO:0008588,7.0
10847,10847,GO:0001867,GO:0008653,7.0
7315,7315,GO:0072378,GO:0006958,6.999999999999999
10640,10640,GO:0006958,GO:0072378,6.999999999999999
7316,7316,GO:0072378,GO:0001867,6.999999999999999
10774,10774,GO:0001867,GO:0072378,6.999999999999999
10506,10506,GO:0006956,GO:0072378,6.999999999999999
7314,7314,GO:0072378,GO:0006956,6.999999999999999
14243,14243,GO:0032313,GO:0071470,6.99933554817276
5332,5332,GO:0071470,GO:0032313,6.99933554817276
14087,14087,GO:0044419,GO:0007259,6.979011509817196
14086,14086,GO:0044419,GO:0004915,6.979011509817196
2249,2249,GO:0004915,GO:0044419,6.979011509817196
2383,2383,GO:0007259,GO:0044419,6.979011509817196
1808,1808,GO:0007571,GO:1902903,6.978260869565218
1942,1942,GO:0008203,GO:1902903,6.978260869565218
8858,8858,GO:1902903,GO:0008203,6.978260869565218
8857,8857,GO:1902903,GO:0007571,6.978260869565218
9672,9672,GO:2000772,GO:1900452,6.972222222222222
9671,9671,GO:2000772,GO:1900271,6.972222222222222
9673,9673,GO:2000772,GO:0048167,6.972222222222222
3288,3288,GO:1900452,GO:2000772,6.972222222222222
3154,3154,GO:1900271,GO:2000772,6.972222222222222
3422,3422,GO:0048167,GO:2000772,6.972222222222222
4682,4682,GO:0051414,GO:0038029,6.928571428571428
16784,16784,GO:0035559,GO:0051414,6.928571428571428
16918,16918,GO:0038029,GO:0051414,6.928571428571428
4681,4681,GO:0051414,GO:0035559,6.928571428571428
3690,3690,GO:0019221,GO:2000772,6.881313131313132
9675,9675,GO:2000772,GO:0019221,6.881313131313132
9674,9674,GO:2000772,GO:0070102,6.881313131313132
3556,3556,GO:0070102,GO:2000772,6.881313131313132
17342,17342,GO:0019372,GO:0007173,6.88
7633,7633,GO:0007173,GO:0019372,6.88
17894,17894,GO:0006690,GO:2000772,6.861111111111112
9781,9781,GO:2000772,GO:0006690,6.861111111111112
16924,16924,GO:0038029,GO:0006970,6.840285714285715
16922,16922,GO:0038029,GO:0061621,6.840285714285715
16921,16921,GO:0038029,GO:0006973,6.840285714285715
5485,5485,GO:0006970,GO:0035559,6.840285714285715
16787,16787,GO:0035559,GO:0006973,6.840285714285715
16788,16788,GO:0035559,GO:0061621,6.840285714285715
16790,16790,GO:0035559,GO:0006970,6.840285714285715
5083,5083,GO:0006973,GO:0035559,6.840285714285715
5084,5084,GO:0006973,GO:0038029,6.840285714285715
5486,5486,GO:0006970,GO:0038029,6.840285714285715
5218,5218,GO:0061621,GO:0038029,6.840285714285715
5217,5217,GO:0061621,GO:0035559,6.840285714285715
12529,12529,GO:0000114,GO:0009736,6.833333333333334
9071,9071,GO:0009736,GO:0000114,6.833333333333334
9339,9339,GO:0009873,GO:0000114,6.833333333333334
9205,9205,GO:0009734,GO:0000114,6.833333333333334
12530,12530,GO:0000114,GO:0009734,6.833333333333334
12531,12531,GO:0000114,GO:0009873,6.833333333333334
8278,8278,GO:0030193,GO:0010506,6.814814814814812
13997,13997,GO:0010506,GO:0030193,6.814814814814812
7361,7361,GO:0072378,GO:0035559,6.792857142857144
7362,7362,GO:0072378,GO:0038029,6.792857142857144
16804,16804,GO:0035559,GO:0072378,6.792857142857144
16938,16938,GO:0038029,GO:0072378,6.792857142857144
5351,5351,GO:0071470,GO:0035559,6.776578073089699
5352,5352,GO:0071470,GO:0038029,6.776578073089699
16789,16789,GO:0035559,GO:0071470,6.776578073089699
16923,16923,GO:0038029,GO:0071470,6.776578073089699
12709,12709,GO:0004971,GO:0045087,6.75
15236,15236,GO:0045087,GO:0004971,6.75
12422,12422,GO:0046656,GO:0004971,6.75
12688,12688,GO:0004971,GO:0046656,6.75
14080,14080,GO:0044419,GO:0007596,6.7142857142857135
1445,1445,GO:0007596,GO:0044419,6.7142857142857135
7305,7305,GO:0072378,GO:0009873,6.700000000000001
7304,7304,GO:0072378,GO:0009734,6.700000000000001
9032,9032,GO:0009736,GO:0072378,6.700000000000001
7303,7303,GO:0072378,GO:0009736,6.700000000000001
9300,9300,GO:0009873,GO:0072378,6.700000000000001
9166,9166,GO:0009734,GO:0072378,6.700000000000001
9311,9311,GO:0009873,GO:2000479,6.7
9043,9043,GO:0009736,GO:2000479,6.7
8778,8778,GO:2000479,GO:0009734,6.7
8777,8777,GO:2000479,GO:0009736,6.7
8779,8779,GO:2000479,GO:0009873,6.7
9177,9177,GO:0009734,GO:2000479,6.7
8184,8184,GO:0030193,GO:0007596,6.666666666666668
1401,1401,GO:0007596,GO:0030193,6.666666666666668
3349,3349,GO:1900452,GO:0006690,6.666666666666666
8307,8307,GO:0030193,GO:0006690,6.666666666666666
3483,3483,GO:0048167,GO:0006690,6.666666666666666
17845,17845,GO:0006690,GO:1900271,6.666666666666666
17883,17883,GO:0006690,GO:0030193,6.666666666666666
17847,17847,GO:0006690,GO:0048167,6.666666666666666
3215,3215,GO:1900271,GO:0006690,6.666666666666666
17846,17846,GO:0006690,GO:1900452,6.666666666666666
1878,1878,GO:0008203,GO:0010468,6.648829431438128
281,281,GO:0010468,GO:0007571,6.648829431438128
1744,1744,GO:0007571,GO:0010468,6.648829431438128
282,282,GO:0010468,GO:0008203,6.648829431438128
7352,7352,GO:0072378,GO:0007179,6.636363636363638
15598,15598,GO:0007179,GO:0072378,6.636363636363638
8802,8802,GO:2000479,GO:0046656,6.633333333333334
15207,15207,GO:0045087,GO:2000479,6.633333333333334
8823,8823,GO:2000479,GO:0045087,6.633333333333334
12393,12393,GO:0046656,GO:2000479,6.633333333333334
17296,17296,GO:0019372,GO:0007596,6.600000000000001
1469,1469,GO:0007596,GO:0019372,6.600000000000001
12167,12167,GO:0031915,GO:0046685,6.587962962962963
12301,12301,GO:0005513,GO:0046685,6.587962962962963
12033,12033,GO:0004722,GO:0046685,6.587962962962963
11765,11765,GO:0005516,GO:0046685,6.587962962962963
